corpus,layer,head,gqa_group,region,block_size,top_k,metric,contrast,mean_difference,documents,ci_low,ci_high
wikipedia,13,21,3,local,16,8,retained_ratio,semantic_minus_fixed,0.02231041964123187,4,0.0189663724793023,0.0245011201408587
wikipedia,13,21,3,local,32,4,retained_ratio,semantic_minus_fixed,0.03273847235492902,4,0.025657682020205935,0.039902314606896805
wikipedia,13,21,3,local,32,8,retained_ratio,semantic_minus_fixed,7.336163898585824e-10,4,0.0,2.200849169575747e-09
wikipedia,13,21,3,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,21,3,local,64,8,retained_ratio,semantic_minus_fixed,-4.806826325864932e-10,4,-1.4420478977594797e-09,0.0
wikipedia,13,21,3,remote,16,4,retained_ratio,semantic_minus_fixed,0.007680747805037108,4,0.000674983563578313,0.014686512046495903
wikipedia,13,21,3,remote,16,8,retained_ratio,semantic_minus_fixed,0.008168303640772617,4,0.0022366278583433596,0.013487203245065138
wikipedia,13,21,3,remote,32,4,retained_ratio,semantic_minus_fixed,0.0023123394916842455,4,-0.005675711123582533,0.009386479259116176
wikipedia,13,21,3,remote,32,8,retained_ratio,semantic_minus_fixed,0.0025885570558939475,4,-0.0011233157685496264,0.006488328447091518
wikipedia,13,21,3,remote,64,4,retained_ratio,semantic_minus_fixed,0.001751372047991251,4,-0.0008178593000640055,0.004505425983136441
wikipedia,13,21,3,remote,64,8,retained_ratio,semantic_minus_fixed,0.0005138552748116809,4,-0.0009009632210879581,0.001628352697015334
wikipedia,13,22,3,local,16,4,retained_ratio,semantic_minus_fixed,0.08986439871810459,4,0.08155888188480129,0.09530139793990183
wikipedia,13,22,3,local,16,8,retained_ratio,semantic_minus_fixed,0.029005464346080784,4,0.020685428139442574,0.03324160492728845
wikipedia,13,22,3,local,32,4,retained_ratio,semantic_minus_fixed,0.044101737073442726,4,0.0295428470036479,0.05288675562065531
wikipedia,13,22,3,local,32,8,retained_ratio,semantic_minus_fixed,-5.934353564107653e-10,4,-2.8840957955189594e-09,1.1037897262866636e-09
wikipedia,13,22,3,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,22,3,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,22,3,remote,16,4,retained_ratio,semantic_minus_fixed,0.009042220403112894,4,0.0033397695373275083,0.017139121200535484
wikipedia,13,22,3,remote,16,8,retained_ratio,semantic_minus_fixed,0.0008461477817282292,4,-0.0019701207012246535,0.005183851559361186
wikipedia,13,22,3,remote,32,4,retained_ratio,semantic_minus_fixed,0.0034799029829259975,4,-0.0016029906118391613,0.009537683592964585
wikipedia,13,22,3,remote,32,8,retained_ratio,semantic_minus_fixed,-0.0002215196106510331,4,-0.0028896243666888255,0.0023583890274749275
wikipedia,13,22,3,remote,64,4,retained_ratio,semantic_minus_fixed,0.001752703430552588,4,-0.001384437260144783,0.006794375600876423
wikipedia,13,22,3,remote,64,8,retained_ratio,semantic_minus_fixed,-0.0007466260065049357,4,-0.0026727961721405014,0.0009925735015461346
wikipedia,13,23,3,local,16,4,retained_ratio,semantic_minus_fixed,0.08547769303342256,4,0.08313748283272726,0.08861311165616031
wikipedia,13,23,3,local,16,8,retained_ratio,semantic_minus_fixed,0.026580374056621975,4,0.021102797661888606,0.030072250516004484
wikipedia,13,23,3,local,32,4,retained_ratio,semantic_minus_fixed,0.037095804561383366,4,0.025464494631280865,0.04425277645606637
wikipedia,13,23,3,local,32,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,23,3,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,23,3,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,23,3,remote,16,4,retained_ratio,semantic_minus_fixed,0.012933894979659855,4,0.008244370665439843,0.020438442804986495
wikipedia,13,23,3,remote,16,8,retained_ratio,semantic_minus_fixed,0.004856587853233757,4,-0.0005670671131563498,0.010280242819623864
wikipedia,13,23,3,remote,32,4,retained_ratio,semantic_minus_fixed,0.0036939123205897983,4,-0.0041485447661996355,0.01239850152644792
wikipedia,13,23,3,remote,32,8,retained_ratio,semantic_minus_fixed,0.003332040202685932,4,0.00027840826018898923,0.006421751392867954
wikipedia,13,23,3,remote,64,4,retained_ratio,semantic_minus_fixed,0.003930123540114294,4,0.0011189030779801545,0.007233516385605848
wikipedia,13,23,3,remote,64,8,retained_ratio,semantic_minus_fixed,0.0011715356891114637,4,0.00019519409663104614,0.002147877281591881
wikipedia,13,24,3,local,16,4,retained_ratio,semantic_minus_fixed,0.0885662987112106,4,0.08257164510526173,0.09448444518442395
wikipedia,13,24,3,local,16,8,retained_ratio,semantic_minus_fixed,0.025690468664284816,4,0.020155157974969418,0.031222144599727886
wikipedia,13,24,3,local,32,4,retained_ratio,semantic_minus_fixed,0.0406183065278051,4,0.027166975458761206,0.051982254718634935
wikipedia,13,24,3,local,32,8,retained_ratio,semantic_minus_fixed,9.87511739047875e-10,4,-7.268859958386997e-10,2.8840957955189594e-09
wikipedia,13,24,3,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,24,3,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,24,3,remote,16,4,retained_ratio,semantic_minus_fixed,0.012561991242573123,4,0.006145862159109505,0.01897812032603674
wikipedia,13,24,3,remote,16,8,retained_ratio,semantic_minus_fixed,0.004889660296672094,4,0.002240045990270112,0.007539274603074075
wikipedia,13,24,3,remote,32,4,retained_ratio,semantic_minus_fixed,0.002738600122213025,4,-0.002347820206447415,0.007825020450873466
wikipedia,13,24,3,remote,32,8,retained_ratio,semantic_minus_fixed,0.0020003710090675253,4,-0.0011000068125055495,0.0051007488306406
wikipedia,13,24,3,remote,64,4,retained_ratio,semantic_minus_fixed,0.0022699143871907634,4,0.00013089744280103677,0.004555986511314641
wikipedia,13,24,3,remote,64,8,retained_ratio,semantic_minus_fixed,0.0007782750710172703,4,-0.0005945491084137222,0.002442702941401448
wikipedia,13,25,3,local,16,4,retained_ratio,semantic_minus_fixed,0.06925660343232234,4,0.05807638978979274,0.08043681707485195
wikipedia,13,25,3,local,16,8,retained_ratio,semantic_minus_fixed,0.020642944442111066,4,0.014467337394549834,0.024679919296362873
wikipedia,13,25,3,local,32,4,retained_ratio,semantic_minus_fixed,0.0356588527399305,4,0.02095547194195878,0.043959443474168525
wikipedia,13,25,3,local,32,8,retained_ratio,semantic_minus_fixed,-5.639978206684049e-10,4,-1.2182231896862292e-09,0.0
wikipedia,13,25,3,local,64,4,retained_ratio,semantic_minus_fixed,3.6792996427337243e-10,4,0.0,1.1037898928201173e-09
wikipedia,13,25,3,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,25,3,remote,16,4,retained_ratio,semantic_minus_fixed,0.012533771343104183,4,-0.00819278929370268,0.0243817086385347
wikipedia,13,25,3,remote,16,8,retained_ratio,semantic_minus_fixed,0.010844025354840053,4,0.004843332564936992,0.017120546520607516
wikipedia,13,25,3,remote,32,4,retained_ratio,semantic_minus_fixed,0.00886206110340465,4,0.000782893980634386,0.015705675332043395
wikipedia,13,25,3,remote,32,8,retained_ratio,semantic_minus_fixed,0.0032867194683526557,4,0.0008961742196569034,0.005771810926090359
wikipedia,13,25,3,remote,64,4,retained_ratio,semantic_minus_fixed,0.005020787509438324,4,0.001111653026668491,0.010129482949582519
wikipedia,13,25,3,remote,64,8,retained_ratio,semantic_minus_fixed,0.0017274006760231997,4,0.0004417901837499534,0.0028557638147583275
wikipedia,13,26,3,local,16,4,retained_ratio,semantic_minus_fixed,0.07079246101211117,4,0.057270450263711276,0.07981787820240588
wikipedia,13,26,3,local,16,8,retained_ratio,semantic_minus_fixed,0.022027329171040055,4,0.015532532883106548,0.02586798375908178
wikipedia,13,26,3,local,32,4,retained_ratio,semantic_minus_fixed,0.037765626250167494,4,0.02136954696518481,0.048530291626333266
wikipedia,13,26,3,local,32,8,retained_ratio,semantic_minus_fixed,-2.846147206803096e-10,4,-1.2459799303421448e-09,5.882036524518242e-10
wikipedia,13,26,3,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,26,3,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,26,3,remote,16,4,retained_ratio,semantic_minus_fixed,0.00851669834118532,4,0.004942845530875095,0.012090551151495543
wikipedia,13,26,3,remote,16,8,retained_ratio,semantic_minus_fixed,0.006999402300443519,4,0.004248440324135516,0.009750364276751522
wikipedia,13,26,3,remote,32,4,retained_ratio,semantic_minus_fixed,0.0043487826331553014,4,-0.00023258372483386802,0.01003682263189315
wikipedia,13,26,3,remote,32,8,retained_ratio,semantic_minus_fixed,0.002266351680412726,4,-0.0008122740494604375,0.006121526711385494
wikipedia,13,26,3,remote,64,4,retained_ratio,semantic_minus_fixed,0.0003154220672704766,4,-0.005030903294596684,0.005218471503249056
wikipedia,13,26,3,remote,64,8,retained_ratio,semantic_minus_fixed,0.00021682566088868094,4,-0.0012922902711484385,0.00148023068183617
wikipedia,13,27,3,local,16,4,retained_ratio,semantic_minus_fixed,0.07991087150640253,4,0.07339903612803045,0.0864227068847746
wikipedia,13,27,3,local,16,8,retained_ratio,semantic_minus_fixed,0.024763141053556176,4,0.020607434008143327,0.02789195522063062
wikipedia,13,27,3,local,32,4,retained_ratio,semantic_minus_fixed,0.03789663092515633,4,0.0236310778421302,0.04810634716961423
wikipedia,13,27,3,local,32,8,retained_ratio,semantic_minus_fixed,2.8940452811987427e-10,4,-5.783212797538795e-10,1.4420478977594797e-09
wikipedia,13,27,3,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,27,3,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,13,27,3,remote,16,4,retained_ratio,semantic_minus_fixed,0.007514916918976405,4,0.0026275607538479573,0.012402273084104853
wikipedia,13,27,3,remote,16,8,retained_ratio,semantic_minus_fixed,0.004866504860413123,4,0.00312199917830569,0.007600185235495743
wikipedia,13,27,3,remote,32,4,retained_ratio,semantic_minus_fixed,-0.00010899218583584891,4,-0.007105532275207327,0.006887547903535629
wikipedia,13,27,3,remote,32,8,retained_ratio,semantic_minus_fixed,0.0022047569868616224,4,-0.00072006673815171,0.00497986386532856
wikipedia,13,27,3,remote,64,4,retained_ratio,semantic_minus_fixed,0.00022359535634511318,4,-0.0031975636852148437,0.004782088272813401
wikipedia,13,27,3,remote,64,8,retained_ratio,semantic_minus_fixed,-0.00014331928847724495,4,-0.0009874313304309712,0.000534938477048108
wikipedia,27,0,0,local,16,4,retained_ratio,semantic_minus_fixed,0.020589637427089746,4,0.017729425384347686,0.023449849469831807
wikipedia,27,0,0,local,16,8,retained_ratio,semantic_minus_fixed,0.0006587439680353913,4,-4.482984500589482e-05,0.0013143867988090197
wikipedia,27,0,0,local,32,4,retained_ratio,semantic_minus_fixed,0.009237598093896987,4,0.0041787217851700365,0.012999614950464575
wikipedia,27,0,0,local,32,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,0,0,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,0,0,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,0,0,remote,16,4,retained_ratio,semantic_minus_fixed,0.011677677329767294,4,0.0025370307183447405,0.02086723211642827
wikipedia,27,0,0,remote,16,8,retained_ratio,semantic_minus_fixed,0.001954034192140991,4,-0.0017320611900667748,0.004742917116387135
wikipedia,27,0,0,remote,32,4,retained_ratio,semantic_minus_fixed,0.004636198920728224,4,-0.00043129037079425725,0.010778129839825677
wikipedia,27,0,0,remote,32,8,retained_ratio,semantic_minus_fixed,0.002077844944014806,4,-0.0016304734350285899,0.005709150385601408
wikipedia,27,0,0,remote,64,4,retained_ratio,semantic_minus_fixed,0.00480546286354025,4,-0.00023138498450120393,0.013324059006267375
wikipedia,27,0,0,remote,64,8,retained_ratio,semantic_minus_fixed,0.0007818950512761269,4,5.719184875485617e-05,0.002004447041744961
wikipedia,27,1,0,local,16,4,retained_ratio,semantic_minus_fixed,0.027273787982489056,4,0.01920402690260148,0.03633125671223683
wikipedia,27,1,0,local,16,8,retained_ratio,semantic_minus_fixed,0.0012129971944361828,4,0.0008138087026695051,0.0019162972042585102
wikipedia,27,1,0,local,32,4,retained_ratio,semantic_minus_fixed,0.011005753363190096,4,0.005603943828575986,0.014870382142672294
wikipedia,27,1,0,local,32,8,retained_ratio,semantic_minus_fixed,5.093755972573888e-10,4,-1.090328827224596e-09,1.7921241393659117e-09
wikipedia,27,1,0,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,1,0,local,64,8,retained_ratio,semantic_minus_fixed,4.806826603420689e-10,4,0.0,1.4420479810262066e-09
wikipedia,27,1,0,remote,16,4,retained_ratio,semantic_minus_fixed,0.002588143312953428,4,-0.0011894232312358588,0.005699111655255884
wikipedia,27,1,0,remote,16,8,retained_ratio,semantic_minus_fixed,0.0030518517563883074,4,-0.0006075857125244499,0.007876845509345531
wikipedia,27,1,0,remote,32,4,retained_ratio,semantic_minus_fixed,0.0013358823395341612,4,-0.0017651856282733815,0.004428501651958128
wikipedia,27,1,0,remote,32,8,retained_ratio,semantic_minus_fixed,0.0006194876452682851,4,-0.0030639388048095406,0.00545558384643155
wikipedia,27,1,0,remote,64,4,retained_ratio,semantic_minus_fixed,0.005129562959710371,4,-0.0013659472503217418,0.01426644365787011
wikipedia,27,1,0,remote,64,8,retained_ratio,semantic_minus_fixed,0.0011536940220695235,4,-6.53726885934125e-05,0.0025450449932264974
wikipedia,27,2,0,local,16,4,retained_ratio,semantic_minus_fixed,0.029421821315932878,4,0.02155799616643772,0.038010087605569204
wikipedia,27,2,0,local,16,8,retained_ratio,semantic_minus_fixed,0.0011128835686568528,4,0.0004524790946221213,0.0016740376037837623
wikipedia,27,2,0,local,32,4,retained_ratio,semantic_minus_fixed,0.013353902284966024,4,0.010632599948973559,0.01546998357536361
wikipedia,27,2,0,local,32,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,2,0,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,2,0,local,64,8,retained_ratio,semantic_minus_fixed,-3.870431752872605e-10,4,-1.1611295258617815e-09,0.0
wikipedia,27,2,0,remote,16,4,retained_ratio,semantic_minus_fixed,0.00451570436087359,4,-0.00023791595530814336,0.009269324677055324
wikipedia,27,2,0,remote,16,8,retained_ratio,semantic_minus_fixed,-0.002089509162111619,4,-0.006068893841047085,0.0015041438203877988
wikipedia,27,2,0,remote,32,4,retained_ratio,semantic_minus_fixed,0.001754520003608817,4,-0.004121512212304113,0.007630552219521747
wikipedia,27,2,0,remote,32,8,retained_ratio,semantic_minus_fixed,-0.0014341454401917697,4,-0.003913731803186993,0.0010454409228034534
wikipedia,27,2,0,remote,64,4,retained_ratio,semantic_minus_fixed,0.002443137178169602,4,0.00026455304226438714,0.00457267635995612
wikipedia,27,2,0,remote,64,8,retained_ratio,semantic_minus_fixed,0.000636906708413626,4,-5.7678328918620014e-05,0.0017590645962038375
wikipedia,27,3,0,local,16,4,retained_ratio,semantic_minus_fixed,0.019603484927680687,4,0.013992914953501523,0.027333926374155056
wikipedia,27,3,0,local,16,8,retained_ratio,semantic_minus_fixed,0.0014369993645930446,4,0.0010129806079197112,0.0017553510037504327
wikipedia,27,3,0,local,32,4,retained_ratio,semantic_minus_fixed,0.00898696006188801,4,0.006732382521921987,0.011609565880627254
wikipedia,27,3,0,local,32,8,retained_ratio,semantic_minus_fixed,3.870431475316849e-10,4,0.0,1.1611294425950547e-09
wikipedia,27,3,0,local,64,4,retained_ratio,semantic_minus_fixed,-1.8172147120409932e-10,4,-5.45164413612298e-10,0.0
wikipedia,27,3,0,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,3,0,remote,16,4,retained_ratio,semantic_minus_fixed,0.010630015875889354,4,0.0036784184605563874,0.016462029122933597
wikipedia,27,3,0,remote,16,8,retained_ratio,semantic_minus_fixed,0.0005189227545503439,4,-0.003517511511351823,0.004410501829263225
wikipedia,27,3,0,remote,32,4,retained_ratio,semantic_minus_fixed,0.009960087244754973,4,0.00541116256153773,0.014741430558843194
wikipedia,27,3,0,remote,32,8,retained_ratio,semantic_minus_fixed,0.001245761452473626,4,-0.003098398832000332,0.005432837103152677
wikipedia,27,3,0,remote,64,4,retained_ratio,semantic_minus_fixed,0.003558739298603786,4,4.203318268669598e-05,0.0103779191316766
wikipedia,27,3,0,remote,64,8,retained_ratio,semantic_minus_fixed,0.0008382241960102343,4,7.685258311684873e-07,0.0023700715601130684
wikipedia,27,4,0,local,16,4,retained_ratio,semantic_minus_fixed,0.026403178533464883,4,0.020084012697834774,0.03272234436909499
wikipedia,27,4,0,local,16,8,retained_ratio,semantic_minus_fixed,0.0014210752536197302,4,0.00015348455132441208,0.003680329159937379
wikipedia,27,4,0,local,32,4,retained_ratio,semantic_minus_fixed,0.011460127958548949,4,0.008550768127482344,0.013197481294023927
wikipedia,27,4,0,local,32,8,retained_ratio,semantic_minus_fixed,-2.1772739167147392e-10,4,-1.756972067834539e-09,1.1037898928201173e-09
wikipedia,27,4,0,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,4,0,local,64,8,retained_ratio,semantic_minus_fixed,1.6992135476456838e-10,4,-3.870431752872605e-10,9.984060730938672e-10
wikipedia,27,4,0,remote,16,4,retained_ratio,semantic_minus_fixed,0.006465617249403172,4,-0.002740921667511564,0.015577775493324897
wikipedia,27,4,0,remote,16,8,retained_ratio,semantic_minus_fixed,0.004704703114811748,4,-0.0013548149147501465,0.010591997427160714
wikipedia,27,4,0,remote,32,4,retained_ratio,semantic_minus_fixed,0.0044505292866482415,4,-0.0027887399865504925,0.011689798559846976
wikipedia,27,4,0,remote,32,8,retained_ratio,semantic_minus_fixed,0.0018638603650153462,4,-0.0015916724863248577,0.006718323409199534
wikipedia,27,4,0,remote,64,4,retained_ratio,semantic_minus_fixed,0.0032559736455564092,4,0.0002420434191784948,0.006911783360930596
wikipedia,27,4,0,remote,64,8,retained_ratio,semantic_minus_fixed,-3.439301796029359e-05,4,-0.001407097328921636,0.001666375328255032
wikipedia,27,5,0,local,16,4,retained_ratio,semantic_minus_fixed,0.01945419691293429,4,0.011745587987404715,0.026642367641379422
wikipedia,27,5,0,local,16,8,retained_ratio,semantic_minus_fixed,0.0026290141816742996,4,0.0009695510557318765,0.005077836114700723
wikipedia,27,5,0,local,32,4,retained_ratio,semantic_minus_fixed,0.010099379163552968,4,0.008657306976513596,0.011205769003977628
wikipedia,27,5,0,local,32,8,retained_ratio,semantic_minus_fixed,7.796437662133116e-10,4,-5.45164413612298e-10,2.8840957122522326e-09
wikipedia,27,5,0,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,5,0,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,5,0,remote,16,4,retained_ratio,semantic_minus_fixed,-0.001144204490145212,4,-0.010738469878876552,0.008751699811031218
wikipedia,27,5,0,remote,16,8,retained_ratio,semantic_minus_fixed,0.00025362894332409125,4,-0.004838640687907569,0.006245268535314513
wikipedia,27,5,0,remote,32,4,retained_ratio,semantic_minus_fixed,0.00014608342594660262,4,-0.007660972921190057,0.009235927556130466
wikipedia,27,5,0,remote,32,8,retained_ratio,semantic_minus_fixed,0.0008825466669093174,4,-0.0014011487794691468,0.0047165745280821625
wikipedia,27,5,0,remote,64,4,retained_ratio,semantic_minus_fixed,-0.0006498188435572205,4,-0.006464728340853126,0.003267955652103083
wikipedia,27,5,0,remote,64,8,retained_ratio,semantic_minus_fixed,0.0010376973517000065,4,-0.0009574730349167226,0.0037757274009647124
wikipedia,27,6,0,local,16,4,retained_ratio,semantic_minus_fixed,0.007008331685352087,4,0.0016011600512266244,0.015527885398170238
wikipedia,27,6,0,local,16,8,retained_ratio,semantic_minus_fixed,0.001206647978767128,4,0.0006141410817809556,0.002053308500057943
wikipedia,27,6,0,local,32,4,retained_ratio,semantic_minus_fixed,0.005003466249680705,4,0.002868707192866471,0.007157365239440633
wikipedia,27,6,0,local,32,8,retained_ratio,semantic_minus_fixed,-8.72818428643285e-10,4,-1.74563685728657e-09,0.0
wikipedia,27,6,0,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,6,0,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,6,0,remote,16,4,retained_ratio,semantic_minus_fixed,-0.0023046595541875436,4,-0.007843941466059545,0.003325771823455781
wikipedia,27,6,0,remote,16,8,retained_ratio,semantic_minus_fixed,-0.0002491529798221981,4,-0.003478659253065536,0.001906094422924276
wikipedia,27,6,0,remote,32,4,retained_ratio,semantic_minus_fixed,-0.007334642305466904,4,-0.012077416766140908,-4.8211744168968895e-05
wikipedia,27,6,0,remote,32,8,retained_ratio,semantic_minus_fixed,8.296635696558585e-05,4,-0.0036653300143781875,0.0031949577819060937
wikipedia,27,6,0,remote,64,4,retained_ratio,semantic_minus_fixed,-0.0029096174095320226,4,-0.005395719120794618,-0.00021175784913471385
wikipedia,27,6,0,remote,64,8,retained_ratio,semantic_minus_fixed,-0.00018814878534895163,4,-0.0004886380290605452,-9.759265779396564e-07
wikipedia,27,7,1,local,16,4,retained_ratio,semantic_minus_fixed,0.005094284190834852,4,-0.0019504392809754634,0.011800015203502379
wikipedia,27,7,1,local,16,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,7,1,local,32,4,retained_ratio,semantic_minus_fixed,0.00012935611553999138,4,-0.0004742338745251144,0.0007745784822901266
wikipedia,27,7,1,local,32,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,7,1,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,7,1,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,7,1,remote,16,4,retained_ratio,semantic_minus_fixed,-0.0017790258879304965,4,-0.005916484832551361,0.0038488648215621035
wikipedia,27,7,1,remote,16,8,retained_ratio,semantic_minus_fixed,0.001832166876851643,4,-0.005540788530400298,0.009205122284103584
wikipedia,27,7,1,remote,32,4,retained_ratio,semantic_minus_fixed,-0.0024931875126910363,4,-0.0039462838833354,-0.001040091142046673
wikipedia,27,7,1,remote,32,8,retained_ratio,semantic_minus_fixed,-0.0010343393745716745,4,-0.0034828367149773443,0.00030153439719021735
wikipedia,27,7,1,remote,64,4,retained_ratio,semantic_minus_fixed,-0.0006943711559573573,4,-0.004153939187509309,0.0030523814693138585
wikipedia,27,7,1,remote,64,8,retained_ratio,semantic_minus_fixed,-0.001222016768221701,4,-0.0033771240866029006,0.0
wikipedia,27,8,1,local,16,4,retained_ratio,semantic_minus_fixed,0.005293524230623736,4,-0.0028935311675773456,0.014602007037516702
wikipedia,27,8,1,local,16,8,retained_ratio,semantic_minus_fixed,0.0005227948185651532,4,1.8109843286095995e-07,0.0010454085386974454
wikipedia,27,8,1,local,32,4,retained_ratio,semantic_minus_fixed,0.0038021565288301196,4,0.0010692257476452305,0.006127718778795039
wikipedia,27,8,1,local,32,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,8,1,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,8,1,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,8,1,remote,16,4,retained_ratio,semantic_minus_fixed,-0.0019395602582699123,4,-0.006403211781043361,0.0025240912645035363
wikipedia,27,8,1,remote,16,8,retained_ratio,semantic_minus_fixed,-0.004549184212894353,4,-0.010683003636923705,0.0015846352111349993
wikipedia,27,8,1,remote,32,4,retained_ratio,semantic_minus_fixed,-0.002394827801329019,4,-0.009920089346776451,0.0037486983354403924
wikipedia,27,8,1,remote,32,8,retained_ratio,semantic_minus_fixed,-0.002101303183814629,4,-0.0042546340077614375,-0.00047547126809754925
wikipedia,27,8,1,remote,64,4,retained_ratio,semantic_minus_fixed,-0.0034051135721835935,4,-0.012733328983516146,0.003543521545748496
wikipedia,27,8,1,remote,64,8,retained_ratio,semantic_minus_fixed,-0.002444769216217918,4,-0.004889538432435836,0.0
wikipedia,27,9,1,local,16,4,retained_ratio,semantic_minus_fixed,0.028814139104127723,4,0.024625598106009866,0.03347841799882262
wikipedia,27,9,1,local,16,8,retained_ratio,semantic_minus_fixed,0.00012164419885557498,4,0.0,0.0003251493364185287
wikipedia,27,9,1,local,32,4,retained_ratio,semantic_minus_fixed,0.007425969952940398,4,0.0006779676203565455,0.012022857591926922
wikipedia,27,9,1,local,32,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,9,1,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,9,1,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,9,1,remote,16,4,retained_ratio,semantic_minus_fixed,0.01385939162782951,4,0.007723681569827057,0.023106850465558215
wikipedia,27,9,1,remote,16,8,retained_ratio,semantic_minus_fixed,-0.00028395231355235473,4,-0.0030243946543839217,0.0044911690304676455
wikipedia,27,9,1,remote,32,4,retained_ratio,semantic_minus_fixed,0.0058081803763720685,4,-0.0007923248278018935,0.013864027859186806
wikipedia,27,9,1,remote,32,8,retained_ratio,semantic_minus_fixed,-0.0017561412668702092,4,-0.003923510222538423,6.378665566442177e-05
wikipedia,27,9,1,remote,64,4,retained_ratio,semantic_minus_fixed,0.0009648128134192857,4,-0.002931937638574078,0.00727070186027215
wikipedia,27,9,1,remote,64,8,retained_ratio,semantic_minus_fixed,-0.0013557322781426462,4,-0.0034821749236985944,0.0
wikipedia,27,10,1,local,16,4,retained_ratio,semantic_minus_fixed,0.00506563710631075,4,0.0006129840763272054,0.009518290136294294
wikipedia,27,10,1,local,16,8,retained_ratio,semantic_minus_fixed,0.0005350906041360626,4,0.0,0.0016052718124081877
wikipedia,27,10,1,local,32,4,retained_ratio,semantic_minus_fixed,0.005539920215825611,4,0.002877512733044707,0.008202327698606515
wikipedia,27,10,1,local,32,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,10,1,local,64,4,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,10,1,local,64,8,retained_ratio,semantic_minus_fixed,0.0,4,0.0,0.0
wikipedia,27,10,1,remote,16,4,retained_ratio,semantic_minus_fixed,0.009338716028101296,4,0.0023082667759884434,0.014962778514349986
wikipedia,27,10,1,remote,16,8,retained_ratio,semantic_minus_fixed,-0.001798065626156642,4,-0.005081165641073221,0.0016344351146817815
wikipedia,27,10,1,remote,32,4,retained_ratio,semantic_minus_fixed,-0.0026522862785618717,4,-0.010304590104072198,0.005000017546948454
wikipedia,27,10,1,remote,32,8,retained_ratio,semantic_minus_fixed,-0.002494096357882225,4,-0.0048614201147291775,-0.00013408616185189848
wikipedia,27,10,1,remote,64,4,retained_ratio,semantic_minus_fixed,0.0033198493930618467,4,-0.0017356454829375312,0.008375344269061225
wikipedia,27,10,1,remote,64,8,retained_ratio,semantic_minus_fixed,-0.0024296094037938587,4,-0.005586669342294681,0.0
wikipedia,27,11,1,local,16,4,retained_ratio,semantic_minus_fixed,0.01043739677058178,4,-0.0057876026373581135,0.02444106011230676
